date,city,state,pm25,pm10,no2,nh3,so2,co,o3,temperature,humidity,aqi
2025-12-17,Srinagar,Jammu & Kashmir,35.8,53.6,34.0,6.7,22.2,15.9,42.6,12.0,59.3,110
2025-12-24,Srinagar,Jammu & Kashmir,57.3,85.9,51.0,3.9,10.4,62.6,26.3,12.0,61.1,85
2025-01-01,Ranchi,Jharkhand,72.4,108.6,59.5,10.3,16.9,49.1,26.2,15.2,63.1,108
2025-01-08,Ranchi,Jharkhand,72.7,109.0,55.7,5.3,16.7,77.5,18.5,15.5,64.9,108
2025-01-15,Ranchi,Jharkhand,87.8,131.6,62.9,7.9,20.4,52.0,27.5,16.0,66.5,131
2025-01-22,Ranchi,Jharkhand,74.5,111.7,50.0,11.2,23.2,94.6,19.7,16.6,68.1,116
2025-01-29,Ranchi,Jharkhand,89.4,134.0,56.3,7.5,11.0,36.8,29.4,17.3,69.6,134
2025-02-05,Ranchi,Jharkhand,92.2,138.3,54.8,5.4,23.3,79.9,15.8,18.1,70.9,138
2025-02-12,Ranchi,Jharkhand,97.1,145.6,54.6,8.5,8.7,52.1,24.7,19.1,72.1,145
2025-02-19,Ranchi,Jharkhand,111.5,167.2,59.6,8.0,18.1,49.3,18.8,20.1,73.0,167
2025-02-26,Ranchi,Jharkhand,92.9,139.4,47.4,13.6,22.2,65.8,19.4,21.1,73.8,139
2025-03-05,Ranchi,Jharkhand,89.7,134.5,43.9,6.2,17.8,67.9,18.7,22.3,74.4,134
2025-03-12,Ranchi,Jharkhand,132.0,198.0,62.3,10.0,20.0,30.0,13.0,23.5,74.8,197
2025-03-19,Ranchi,Jharkhand,118.2,177.3,54.0,15.7,11.1,75.7,11.6,24.7,75.0,177
2025-03-26,Ranchi,Jharkhand,101.4,152.2,45.1,11.5,20.1,71.5,22.4,25.9,74.9,152
2025-04-02,Ranchi,Jharkhand,120.0,180.0,52.2,7.0,12.3,52.5,26.0,27.1,74.7,179
2025-04-09,Ranchi,Jharkhand,118.0,177.1,50.4,8.5,23.6,75.3,28.8,28.2,74.2,177
2025-04-16,Ranchi,Jharkhand,136.7,205.0,57.6,13.4,12.4,73.6,41.7,29.3,73.5,205
2025-04-23,Ranchi,Jharkhand,129.6,194.3,54.2,7.4,16.1,50.4,5.0,30.4,72.6,194
2025-04-30,Ranchi,Jharkhand,136.8,205.2,57.0,13.0,20.5,59.6,9.7,31.4,71.6,205
2025-05-07,Ranchi,Jharkhand,127.6,191.4,53.2,6.0,22.2,52.8,6.2,32.2,70.4,191
2025-05-14,Ranchi,Jharkhand,130.9,196.3,55.0,12.9,17.9,23.8,39.8,33.0,69.0,196
2025-05-21,Ranchi,Jharkhand,154.6,231.9,65.7,5.8,6.6,97.2,17.2,33.7,67.5,231
2025-05-28,Ranchi,Jharkhand,128.4,192.6,55.4,7.8,23.2,17.9,20.1,34.2,65.8,192
2025-06-04,Ranchi,Jharkhand,129.0,193.6,56.9,8.6,10.2,63.7,19.7,34.6,64.1,193
2025-06-11,Ranchi,Jharkhand,107.2,160.8,48.5,7.5,19.8,95.6,26.3,34.9,62.4,160
2025-06-18,Ranchi,Jharkhand,123.4,185.1,57.5,9.4,14.2,19.9,18.4,35.0,60.6,185
2025-06-25,Ranchi,Jharkhand,114.9,172.3,55.5,8.1,12.7,41.2,22.8,35.0,58.8,172
2025-07-02,Ranchi,Jharkhand,123.5,185.3,62.1,2.7,12.1,27.6,26.2,34.8,57.0,185
2025-07-09,Ranchi,Jharkhand,109.7,164.5,57.6,5.2,11.1,47.3,23.6,34.5,55.2,164
2025-07-16,Ranchi,Jharkhand,92.4,138.7,51.0,10.5,4.7,46.1,34.3,34.0,53.6,138
2025-07-23,Ranchi,Jharkhand,111.9,167.9,65.2,13.3,15.0,21.6,25.8,33.5,52.0,167
2025-07-30,Ranchi,Jharkhand,79.5,119.3,49.1,5.6,6.7,62.8,6.9,32.7,50.5,119
2025-08-06,Ranchi,Jharkhand,79.6,119.3,52.2,8.3,14.5,43.5,10.3,31.9,49.2,119
2025-08-13,Ranchi,Jharkhand,85.5,128.2,59.8,4.4,18.6,66.6,18.0,31.0,48.0,128
2025-08-20,Ranchi,Jharkhand,78.3,117.5,58.6,11.3,12.9,34.1,27.1,30.0,47.0,117
2025-08-27,Ranchi,Jharkhand,66.9,100.3,53.6,6.7,15.5,26.3,33.9,28.9,46.2,100
2025-09-03,Ranchi,Jharkhand,63.2,94.8,54.3,11.4,22.6,16.2,25.5,27.8,45.6,112
2025-09-10,Ranchi,Jharkhand,50.5,75.7,46.5,12.4,12.3,33.5,31.5,26.6,45.2,75
2025-09-17,Ranchi,Jharkhand,46.8,70.2,46.0,14.0,14.8,60.3,22.7,25.4,45.0,73
2025-09-24,Ranchi,Jharkhand,51.6,77.4,54.1,13.9,13.3,75.0,8.0,24.2,45.0,77
2025-10-01,Ranchi,Jharkhand,50.0,74.9,55.3,5.6,12.2,69.6,25.2,23.0,45.3,74
2025-10-08,Ranchi,Jharkhand,55.4,83.2,64.4,13.8,2.0,62.1,25.3,21.9,45.8,83
2025-10-15,Ranchi,Jharkhand,39.6,59.4,47.7,9.5,21.5,62.7,29.7,20.7,46.4,107
2025-10-22,Ranchi,Jharkhand,42.0,63.0,51.9,9.2,16.4,21.7,18.2,19.7,47.3,81
2025-10-29,Ranchi,Jharkhand,39.2,58.9,49.0,7.5,20.5,85.2,22.2,18.7,48.3,102
2025-11-05,Ranchi,Jharkhand,50.3,75.5,62.6,5.8,16.6,65.8,6.5,17.8,49.6,82
2025-11-12,Ranchi,Jharkhand,44.4,66.6,54.3,6.4,14.1,60.3,27.1,17.0,50.9,70
2025-11-19,Ranchi,Jharkhand,50.4,75.6,59.7,8.2,9.6,6.9,20.2,16.4,52.4,75
2025-11-26,Ranchi,Jharkhand,47.3,70.9,53.7,12.7,15.3,28.5,28.6,15.8,54.0,76
2025-12-03,Ranchi,Jharkhand,50.5,75.8,54.5,12.1,14.4,49.7,32.1,15.4,55.7,75
2025-12-10,Ranchi,Jharkhand,49.4,74.1,50.2,8.4,22.1,52.4,42.6,15.1,57.5,110
2025-12-17,Ranchi,Jharkhand,57.1,85.6,54.4,5.2,9.2,59.9,21.6,15.0,59.3,85
2025-12-24,Ranchi,Jharkhand,49.2,73.8,43.8,8.0,9.7,46.6,17.8,15.0,61.1,73
2025-01-01,Bangalore,Karnataka,52.2,78.2,42.9,6.5,12.3,62.6,27.7,20.2,63.1,78
2025-01-08,Bangalore,Karnataka,47.5,71.3,36.5,10.4,11.9,35.3,29.3,20.5,64.9,71
2025-01-15,Bangalore,Karnataka,63.2,94.7,45.3,10.8,17.9,48.0,25.8,21.0,66.5,94
2025-01-22,Bangalore,Karnataka,67.1,100.7,45.0,5.6,21.9,53.0,32.3,21.6,68.1,109
2025-01-29,Bangalore,Karnataka,75.2,112.8,47.4,4.1,9.3,27.9,8.4,22.3,69.6,112
2025-02-05,Bangalore,Karnataka,71.5,107.2,42.5,9.3,11.3,38.0,31.6,23.1,70.9,107
2025-02-12,Bangalore,Karnataka,88.7,133.0,49.9,6.8,18.9,43.2,32.1,24.1,72.1,133
2025-02-19,Bangalore,Karnataka,84.3,126.5,45.1,4.8,12.9,46.1,23.1,25.1,73.0,126
2025-02-26,Bangalore,Karnataka,73.6,110.4,37.6,4.5,2.5,28.2,40.3,26.1,73.8,110
2025-03-05,Bangalore,Karnataka,89.8,134.7,44.0,3.0,15.1,12.8,32.2,27.3,74.4,134
2025-03-12,Bangalore,Karnataka,79.8,119.7,37.7,6.8,13.1,42.1,25.2,28.5,74.8,119
2025-03-19,Bangalore,Karnataka,80.3,120.4,36.7,5.2,5.3,40.8,29.1,29.7,75.0,120
2025-03-26,Bangalore,Karnataka,96.2,144.2,42.7,9.9,12.6,43.6,25.9,30.9,74.9,144
2025-04-02,Bangalore,Karnataka,109.7,164.5,47.7,4.6,15.1,31.8,22.0,32.1,74.7,164
2025-04-09,Bangalore,Karnataka,95.3,142.9,40.7,5.6,12.4,22.3,30.8,33.2,74.2,142
2025-04-16,Bangalore,Karnataka,100.8,151.1,42.5,4.7,11.2,20.4,10.3,34.3,73.5,151
2025-04-23,Bangalore,Karnataka,99.1,148.6,41.4,7.6,12.3,62.2,24.9,35.4,72.6,148
2025-04-30,Bangalore,Karnataka,92.3,138.4,38.5,9.8,4.8,5.0,10.8,36.4,71.6,138
2025-05-07,Bangalore,Karnataka,106.4,159.6,44.4,7.1,13.2,35.1,19.4,37.2,70.4,159
2025-05-14,Bangalore,Karnataka,101.5,152.3,42.6,6.9,19.9,43.7,20.3,38.0,69.0,152
2025-05-21,Bangalore,Karnataka,101.8,152.7,43.2,5.4,15.9,58.5,48.4,38.7,67.5,152
2025-05-28,Bangalore,Karnataka,110.8,166.2,47.8,8.5,8.8,21.4,33.3,39.2,65.8,166
2025-06-04,Bangalore,Karnataka,94.0,141.0,41.4,2.9,20.1,21.8,49.2,39.6,64.1,140
2025-06-11,Bangalore,Karnataka,87.0,130.4,39.3,8.1,19.7,40.4,56.0,39.9,62.4,130
2025-06-18,Bangalore,Karnataka,81.3,121.9,37.9,3.8,17.4,50.0,22.6,40.0,60.6,121
2025-06-25,Bangalore,Karnataka,81.7,122.5,39.5,6.2,10.8,37.1,43.5,40.0,58.8,122
2025-07-02,Bangalore,Karnataka,68.4,102.6,34.4,5.8,12.4,15.4,32.7,39.8,57.0,102
2025-07-09,Bangalore,Karnataka,67.8,101.7,35.6,11.1,9.4,40.0,12.3,39.5,55.2,101
2025-07-16,Bangalore,Karnataka,74.8,112.2,41.3,8.1,12.3,43.5,20.2,39.0,53.6,112
2025-07-23,Bangalore,Karnataka,63.4,95.1,36.9,4.6,11.3,67.8,18.3,38.5,52.0,95
2025-07-30,Bangalore,Karnataka,66.0,99.0,40.7,4.5,16.4,27.6,32.8,37.7,50.5,98
2025-08-06,Bangalore,Karnataka,65.2,97.7,42.7,7.6,16.8,35.9,39.7,36.9,49.2,97
2025-08-13,Bangalore,Karnataka,71.1,106.6,49.7,5.5,8.7,43.4,38.7,36.0,48.0,106
2025-08-20,Bangalore,Karnataka,52.4,78.5,39.2,5.0,9.5,23.7,25.8,35.0,47.0,78
2025-08-27,Bangalore,Karnataka,60.4,90.6,48.4,5.0,11.7,50.6,40.8,33.9,46.2,90
2025-09-03,Bangalore,Karnataka,45.9,68.8,39.4,6.8,10.2,59.9,32.9,32.8,45.6,68
2025-09-10,Bangalore,Karnataka,56.5,84.8,52.0,4.1,18.7,60.7,24.7,31.6,45.2,93
2025-09-17,Bangalore,Karnataka,45.2,67.8,44.5,10.0,7.2,32.5,32.6,30.4,45.0,67
2025-09-24,Bangalore,Karnataka,40.6,60.9,42.5,6.5,7.2,42.1,23.8,29.2,45.0,60
2025-10-01,Bangalore,Karnataka,34.2,51.3,37.9,4.4,10.1,45.2,37.7,28.0,45.3,75
2025-10-08,Bangalore,Karnataka,39.1,58.7,45.4,7.3,12.9,45.6,36.4,26.9,45.8,72
2025-10-15,Bangalore,Karnataka,31.5,47.3,38.0,3.2,12.1,11.4,41.6,25.7,46.4,83
2025-10-22,Bangalore,Karnataka,35.2,52.8,43.5,11.0,14.2,34.2,28.0,24.7,47.3,70
2025-10-29,Bangalore,Karnataka,28.8,43.3,36.0,9.3,6.0,26.5,23.4,23.7,48.3,46
2025-11-05,Bangalore,Karnataka,38.8,58.2,48.3,11.0,11.9,17.4,9.8,22.8,49.6,59
2025-11-12,Bangalore,Karnataka,40.2,60.2,49.1,8.0,16.8,65.8,10.3,22.0,50.9,84
2025-11-19,Bangalore,Karnataka,37.5,56.2,44.4,5.5,17.7,6.8,38.2,21.4,52.4,88
2025-11-26,Bangalore,Karnataka,39.0,58.5,44.3,7.8,6.8,38.5,28.0,20.8,54.0,58
2025-12-03,Bangalore,Karnataka,39.8,59.7,42.9,6.8,17.0,5.0,13.8,20.4,55.7,84
2025-12-10,Bangalore,Karnataka,49.4,74.1,50.2,6.4,14.0,40.2,24.2,20.1,57.5,74
2025-12-17,Bangalore,Karnataka,47.4,71.1,45.2,7.4,17.3,5.0,9.8,20.0,59.3,86
2025-12-24,Bangalore,Karnataka,60.7,91.1,54.0,6.6,6.3,20.2,36.1,20.0,61.1,91
2025-01-01,Ernakulam,Kerala,40.4,60.6,33.2,6.1,9.6,30.4,25.1,18.2,73.1,60
2025-01-08,Ernakulam,Kerala,49.8,74.7,38.2,4.5,7.7,35.2,51.0,18.5,74.9,102
2025-01-15,Ernakulam,Kerala,47.4,71.1,34.0,5.6,10.9,51.6,44.4,19.0,76.5,88
2025-01-22,Ernakulam,Kerala,48.6,72.8,32.6,5.6,13.4,38.0,51.2,19.6,78.1,102
2025-01-29,Ernakulam,Kerala,52.5,78.7,33.1,5.9,5.5,19.5,39.3,20.3,79.6,78
2025-02-05,Ernakulam,Kerala,56.0,84.0,33.3,3.2,15.4,25.9,25.5,21.1,80.9,84
2025-02-12,Ernakulam,Kerala,46.1,69.1,25.9,3.8,8.3,44.4,41.1,22.1,82.1,82
2025-02-19,Ernakulam,Kerala,59.6,89.4,31.9,8.9,5.2,30.2,37.9,23.1,83.0,89
2025-02-26,Ernakulam,Kerala,69.4,104.1,35.4,6.4,10.1,34.4,42.7,24.1,83.8,104
2025-03-05,Ernakulam,Kerala,83.3,124.9,40.8,10.0,11.8,33.3,28.3,25.3,84.4,124
2025-03-12,Ernakulam,Kerala,67.3,100.9,31.8,3.4,9.5,45.9,20.3,26.5,84.8,100
2025-03-19,Ernakulam,Kerala,78.6,117.9,35.9,7.6,7.7,41.7,30.6,27.7,85.0,117
2025-03-26,Ernakulam,Kerala,74.4,111.6,33.1,8.3,9.2,48.4,51.2,28.9,84.9,111
2025-04-02,Ernakulam,Kerala,77.6,116.3,33.7,2.8,16.1,33.5,44.9,30.1,84.7,116
2025-04-09,Ernakulam,Kerala,78.2,117.2,33.4,5.7,6.7,27.4,26.6,31.2,84.2,117
2025-04-16,Ernakulam,Kerala,78.5,117.8,33.1,8.3,7.2,32.1,8.7,32.3,83.5,117
2025-04-23,Ernakulam,Kerala,76.3,114.4,31.9,6.3,7.6,12.4,32.4,33.4,82.6,114
2025-04-30,Ernakulam,Kerala,92.2,138.3,38.4,3.5,8.1,68.1,33.4,34.4,81.6,138
2025-05-07,Ernakulam,Kerala,87.4,131.2,36.5,8.3,10.9,48.2,27.1,35.2,80.4,131
2025-05-14,Ernakulam,Kerala,89.9,134.8,37.8,6.9,11.4,27.1,32.5,36.0,79.0,134
2025-05-21,Ernakulam,Kerala,82.4,123.6,35.0,8.1,10.3,11.9,51.8,36.7,77.5,123
2025-05-28,Ernakulam,Kerala,80.5,120.8,34.8,2.0,9.5,14.5,17.8,37.2,75.8,120
2025-06-04,Ernakulam,Kerala,72.4,108.6,31.9,5.0,7.1,7.8,23.4,37.6,74.1,108
2025-06-11,Ernakulam,Kerala,100.2,150.3,45.3,8.5,11.5,34.7,37.7,37.9,72.4,150
2025-06-18,Ernakulam,Kerala,77.3,116.0,36.0,9.3,12.7,44.7,24.8,38.0,70.6,115
2025-06-25,Ernakulam,Kerala,63.8,95.7,30.8,5.9,19.9,56.6,16.6,38.0,68.8,99
2025-07-02,Ernakulam,Kerala,82.3,123.4,41.4,3.0,11.3,8.6,34.5,37.8,67.0,123
2025-07-09,Ernakulam,Kerala,60.2,90.3,31.6,5.1,9.0,31.7,65.6,37.5,65.2,131
2025-07-16,Ernakulam,Kerala,66.6,99.9,36.8,4.1,10.4,12.2,35.2,37.0,63.6,99
2025-07-23,Ernakulam,Kerala,51.2,76.8,29.8,5.8,9.4,46.8,20.0,36.5,62.0,76
2025-07-30,Ernakulam,Kerala,52.9,79.4,32.6,7.3,10.5,46.7,53.6,35.7,60.5,107
2025-08-06,Ernakulam,Kerala,57.9,86.8,38.0,2.7,13.7,37.2,41.2,34.9,59.2,86
2025-08-13,Ernakulam,Kerala,55.2,82.8,38.6,5.0,12.8,22.5,37.1,34.0,58.0,82
2025-08-20,Ernakulam,Kerala,37.5,56.2,28.0,4.0,7.4,53.9,27.7,33.0,57.0,56
2025-08-27,Ernakulam,Kerala,42.5,63.8,34.1,6.9,9.7,35.8,36.3,31.9,56.2,72
2025-09-03,Ernakulam,Kerala,39.5,59.2,33.9,2.0,16.5,31.5,39.8,30.8,55.6,82
2025-09-10,Ernakulam,Kerala,45.2,67.8,41.6,4.3,11.3,28.6,35.2,29.6,55.2,70
2025-09-17,Ernakulam,Kerala,35.3,52.9,34.7,3.9,11.6,33.8,21.1,28.4,55.0,58
2025-09-24,Ernakulam,Kerala,35.0,52.6,36.7,8.1,5.7,37.2,22.3,27.2,55.0,52
2025-10-01,Ernakulam,Kerala,28.4,42.6,31.5,4.7,17.6,32.3,23.4,26.0,55.3,87
2025-10-08,Ernakulam,Kerala,29.6,44.4,34.4,5.9,4.3,24.2,40.1,24.9,55.8,80
2025-10-15,Ernakulam,Kerala,27.5,41.2,33.1,7.8,6.7,23.6,51.4,23.7,56.4,102
2025-10-22,Ernakulam,Kerala,28.9,43.4,35.7,7.6,8.8,8.9,34.6,22.7,57.3,69
2025-10-29,Ernakulam,Kerala,32.0,48.1,40.0,6.4,12.3,49.1,29.6,21.7,58.3,61
2025-11-05,Ernakulam,Kerala,28.9,43.3,35.9,5.6,16.4,35.2,27.4,20.8,59.6,82
2025-11-12,Ernakulam,Kerala,24.5,36.7,29.9,3.1,12.2,44.4,45.4,20.0,60.9,90
2025-11-19,Ernakulam,Kerala,29.8,44.7,35.3,8.6,6.3,64.3,17.6,19.4,62.4,44
2025-11-26,Ernakulam,Kerala,30.5,45.7,34.6,5.4,12.8,50.2,16.2,18.8,64.0,64
2025-12-03,Ernakulam,Kerala,40.2,60.3,43.3,6.2,10.3,43.2,48.7,18.4,65.7,97
2025-12-10,Ernakulam,Kerala,42.5,63.8,43.2,3.7,11.1,33.9,57.2,18.1,67.5,114
2025-12-17,Ernakulam,Kerala,38.3,57.4,36.4,3.6,7.8,26.0,28.3,18.0,69.3,57
2025-12-24,Ernakulam,Kerala,38.1,57.1,33.9,2.7,10.5,28.8,25.6,18.0,71.1,57
2025-01-01,Kochi,Kerala,39.9,59.8,32.8,5.7,8.4,49.7,25.9,18.2,73.1,59
2025-01-08,Kochi,Kerala,37.0,55.5,28.4,8.1,8.1,33.3,27.5,18.5,74.9,55
2025-01-15,Kochi,Kerala,50.1,75.1,35.9,2.0,9.5,5.1,22.7,19.0,76.5,75
2025-01-22,Kochi,Kerala,54.6,81.8,36.6,7.2,18.1,30.1,38.5,19.6,78.1,90
2025-01-29,Kochi,Kerala,52.0,78.0,32.8,2.8,12.7,38.1,26.6,20.3,79.6,77
2025-02-05,Kochi,Kerala,58.5,87.8,34.8,5.4,6.5,36.4,31.9,21.1,80.9,87
2025-02-12,Kochi,Kerala,69.5,104.3,39.1,7.2,10.1,44.7,44.4,22.1,82.1,104
2025-02-19,Kochi,Kerala,66.6,99.9,35.6,6.5,16.7,28.3,52.4,23.1,83.0,104
2025-02-26,Kochi,Kerala,70.6,105.9,36.0,6.1,11.4,51.0,41.7,24.1,83.8,105
2025-03-05,Kochi,Kerala,54.2,81.2,26.5,6.0,11.9,43.5,37.8,25.3,84.4,81
2025-03-12,Kochi,Kerala,81.4,122.2,38.4,7.5,16.4,40.4,20.4,26.5,84.8,122
2025-03-19,Kochi,Kerala,72.7,109.0,33.2,6.9,10.5,10.9,44.1,27.7,85.0,109
2025-03-26,Kochi,Kerala,85.9,128.9,38.2,2.0,10.7,48.2,22.5,28.9,84.9,128
2025-04-02,Kochi,Kerala,75.3,112.9,32.7,4.2,10.0,10.8,38.4,30.1,84.7,112
2025-04-09,Kochi,Kerala,74.8,112.1,31.9,6.0,11.7,39.1,34.6,31.2,84.2,112
2025-04-16,Kochi,Kerala,81.3,121.9,34.3,7.3,9.4,24.3,26.6,32.3,83.5,121
2025-04-23,Kochi,Kerala,100.3,150.4,41.9,6.3,7.3,12.1,58.7,33.4,82.6,150
2025-04-30,Kochi,Kerala,82.5,123.8,34.4,5.6,2.0,25.3,13.4,34.4,81.6,123
2025-05-07,Kochi,Kerala,79.0,118.5,33.0,4.6,9.3,21.9,30.3,35.2,80.4,118
2025-05-14,Kochi,Kerala,76.0,114.0,31.9,11.7,9.9,65.2,40.8,36.0,79.0,113
2025-05-21,Kochi,Kerala,81.1,121.7,34.5,2.3,7.1,25.9,40.9,36.7,77.5,121
2025-05-28,Kochi,Kerala,77.7,116.6,33.6,2.8,5.4,19.4,46.6,37.2,75.8,116
2025-06-04,Kochi,Kerala,73.2,109.9,32.3,4.9,11.4,48.5,40.7,37.6,74.1,109
2025-06-11,Kochi,Kerala,80.6,120.9,36.5,7.5,10.6,49.1,45.0,37.9,72.4,120
2025-06-18,Kochi,Kerala,81.3,122.0,37.9,7.6,10.2,15.0,54.8,38.0,70.6,122
2025-06-25,Kochi,Kerala,80.0,120.0,38.7,4.3,11.8,30.1,33.2,38.0,68.8,120
2025-07-02,Kochi,Kerala,78.3,117.4,39.3,4.5,15.6,42.0,5.3,37.8,67.0,117
2025-07-09,Kochi,Kerala,74.3,111.5,39.1,4.0,8.5,59.9,28.9,37.5,65.2,111
2025-07-16,Kochi,Kerala,67.0,100.6,37.0,4.3,5.8,55.3,57.8,37.0,63.6,115
2025-07-23,Kochi,Kerala,64.5,96.8,37.6,3.2,15.3,30.8,24.2,36.5,62.0,96
2025-07-30,Kochi,Kerala,59.0,88.5,36.4,4.5,11.1,48.1,51.9,35.7,60.5,103
2025-08-06,Kochi,Kerala,54.5,81.8,35.8,5.3,5.6,28.8,45.6,34.9,59.2,91
2025-08-13,Kochi,Kerala,50.3,75.5,35.2,8.7,9.4,37.8,28.6,34.0,58.0,75
2025-08-20,Kochi,Kerala,47.1,70.6,35.2,7.4,12.7,34.0,47.1,33.0,57.0,94
2025-08-27,Kochi,Kerala,48.2,72.3,38.6,7.1,10.2,38.4,48.7,31.9,56.2,97
2025-09-03,Kochi,Kerala,38.1,57.2,32.8,8.9,7.5,27.0,58.7,30.8,55.6,117
2025-09-10,Kochi,Kerala,34.4,51.6,31.6,5.9,11.8,24.0,55.6,29.6,55.2,111
2025-09-17,Kochi,Kerala,25.7,38.5,25.3,4.8,4.1,70.6,27.1,28.4,55.0,54
2025-09-24,Kochi,Kerala,40.6,60.9,42.5,5.7,10.5,54.1,44.5,27.2,55.0,89
2025-10-01,Kochi,Kerala,34.2,51.2,37.8,4.4,7.4,49.8,41.0,26.0,55.3,81
2025-10-08,Kochi,Kerala,29.5,44.2,34.3,5.7,9.8,9.3,44.6,24.9,55.8,89
2025-10-15,Kochi,Kerala,33.7,50.6,40.7,5.4,10.7,58.9,20.6,23.7,56.4,53
2025-10-22,Kochi,Kerala,28.1,42.1,34.7,7.0,16.2,44.6,40.3,22.7,57.3,81
2025-10-29,Kochi,Kerala,29.1,43.7,36.4,7.5,7.8,34.6,26.3,21.7,58.3,52
2025-11-05,Kochi,Kerala,27.1,40.7,33.7,2.9,14.5,44.9,29.5,20.8,59.6,72
2025-11-12,Kochi,Kerala,25.2,37.8,30.8,6.5,12.7,41.7,42.6,20.0,60.9,85
2025-11-19,Kochi,Kerala,31.5,47.3,37.4,2.0,9.2,42.4,39.6,19.4,62.4,79
2025-11-26,Kochi,Kerala,32.9,49.4,37.4,5.1,12.8,36.7,44.7,18.8,64.0,89
2025-12-03,Kochi,Kerala,33.0,49.5,35.6,9.8,12.7,28.1,28.8,18.4,65.7,63
2025-12-10,Kochi,Kerala,35.6,53.4,36.1,6.8,8.7,44.2,59.4,18.1,67.5,118
2025-12-17,Kochi,Kerala,39.4,59.1,37.5,4.5,8.1,50.7,33.8,18.0,69.3,67
2025-12-24,Kochi,Kerala,42.4,63.6,37.7,6.0,14.5,5.0,45.2,18.0,71.1,90
2025-01-01,Thiruvananthapuram,Kerala,45.6,68.4,37.5,4.8,12.3,36.8,49.8,18.2,73.1,99
2025-01-08,Thiruvananthapuram,Kerala,38.4,57.6,29.4,5.7,12.1,28.5,45.2,18.5,74.9,90
2025-01-15,Thiruvananthapuram,Kerala,43.9,65.8,31.4,5.6,12.5,22.4,43.2,19.0,76.5,86
2025-01-22,Thiruvananthapuram,Kerala,52.0,78.0,34.9,7.9,9.5,34.1,12.1,19.6,78.1,77
2025-01-29,Thiruvananthapuram,Kerala,58.9,88.4,37.1,6.9,8.4,40.4,45.2,20.3,79.6,90
2025-02-05,Thiruvananthapuram,Kerala,54.2,81.3,32.2,2.0,8.1,41.9,50.3,21.1,80.9,100
2025-02-12,Thiruvananthapuram,Kerala,62.6,93.9,35.2,10.1,11.9,49.8,39.9,22.1,82.1,93
2025-02-19,Thiruvananthapuram,Kerala,68.4,102.7,36.6,3.7,9.8,31.3,42.0,23.1,83.0,102
2025-02-26,Thiruvananthapuram,Kerala,59.5,89.3,30.4,5.1,8.3,38.4,28.3,24.1,83.8,89
2025-03-05,Thiruvananthapuram,Kerala,82.4,123.6,40.3,8.2,8.6,7.6,41.2,25.3,84.4,123
2025-03-12,Thiruvananthapuram,Kerala,73.4,110.1,34.6,2.0,11.1,41.1,32.2,26.5,84.8,110
2025-03-19,Thiruvananthapuram,Kerala,79.4,119.1,36.3,6.7,14.2,35.3,35.9,27.7,85.0,119
2025-03-26,Thiruvananthapuram,Kerala,84.2,126.3,37.4,5.4,10.1,55.6,41.1,28.9,84.9,126
2025-04-02,Thiruvananthapuram,Kerala,77.9,116.9,33.9,7.0,8.7,21.9,31.4,30.1,84.7,116
2025-04-09,Thiruvananthapuram,Kerala,75.4,113.1,32.2,6.0,7.5,32.5,34.8,31.2,84.2,113
2025-04-16,Thiruvananthapuram,Kerala,93.9,140.8,39.6,4.8,11.2,50.8,25.3,32.3,83.5,140
2025-04-23,Thiruvananthapuram,Kerala,92.4,138.6,38.6,7.6,4.7,34.1,46.5,33.4,82.6,138
2025-04-30,Thiruvananthapuram,Kerala,71.9,107.9,30.0,5.4,11.7,34.1,22.2,34.4,81.6,107
2025-05-07,Thiruvananthapuram,Kerala,97.9,146.8,40.8,6.9,16.3,30.3,38.0,35.2,80.4,146
2025-05-14,Thiruvananthapuram,Kerala,85.6,128.4,36.0,4.8,11.1,15.1,50.3,36.0,79.0,128
2025-05-21,Thiruvananthapuram,Kerala,81.8,122.6,34.7,6.5,7.6,35.2,23.4,36.7,77.5,122
2025-05-28,Thiruvananthapuram,Kerala,87.9,131.8,37.9,6.1,11.4,18.3,41.3,37.2,75.8,131
2025-06-04,Thiruvananthapuram,Kerala,71.3,106.9,31.4,5.0,9.8,28.6,46.0,37.6,74.1,106
2025-06-11,Thiruvananthapuram,Kerala,85.3,127.9,38.6,3.5,12.1,40.0,22.6,37.9,72.4,127
2025-06-18,Thiruvananthapuram,Kerala,59.1,88.6,27.5,4.7,5.7,32.3,48.4,38.0,70.6,96
2025-06-25,Thiruvananthapuram,Kerala,73.9,110.8,35.7,6.3,13.1,20.9,6.0,38.0,68.8,110
2025-07-02,Thiruvananthapuram,Kerala,70.1,105.1,35.2,6.8,9.5,24.1,22.3,37.8,67.0,105
2025-07-09,Thiruvananthapuram,Kerala,63.2,94.8,33.2,4.7,11.0,8.0,34.2,37.5,65.2,94
2025-07-16,Thiruvananthapuram,Kerala,65.3,97.9,36.1,5.8,7.5,26.2,44.0,37.0,63.6,97
2025-07-23,Thiruvananthapuram,Kerala,50.4,75.6,29.4,7.6,6.4,56.6,39.3,36.5,62.0,78
2025-07-30,Thiruvananthapuram,Kerala,60.8,91.2,37.5,2.0,10.3,46.7,44.1,35.7,60.5,91
2025-08-06,Thiruvananthapuram,Kerala,47.7,71.5,31.3,9.4,2.5,31.8,37.4,34.9,59.2,74
2025-08-13,Thiruvananthapuram,Kerala,39.7,59.5,27.8,5.9,11.4,23.2,28.5,34.0,58.0,59
